,Nom_Districte,Nom_Barri,Sexe,Nombre,Edat
486,Nou Barris,Canyelles,Dones,21,6
487,Nou Barris,les Roquetes,Dones,68,6
488,Nou Barris,Verdun,Dones,58,6
489,Nou Barris,la Prosperitat,Dones,112,6
490,Nou Barris,la Trinitat Nova,Dones,40,6
491,Nou Barris,Torre Baró,Dones,14,6
492,Nou Barris,Ciutat Meridiana,Dones,61,6
493,Nou Barris,Vallbona,Dones,8,6
494,Sant Andreu,la Trinitat Vella,Dones,57,6
495,Sant Andreu,Baró de Viver,Dones,15,6
496,Sant Andreu,el Bon Pastor,Dones,62,6
497,Sant Andreu,Sant Andreu,Dones,245,6
498,Sant Andreu,la Sagrera,Dones,127,6
499,Sant Andreu,el Congrés i els Indians,Dones,57,6
500,Sant Andreu,Navas,Dones,86,6
501,Sant Martí,el Camp de l'Arpa del Clot,Dones,149,6
502,Sant Martí,el Clot,Dones,90,6
503,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,73,6
504,Sant Martí,la Vila Olímpica del Poblenou,Dones,41,6
505,Sant Martí,el Poblenou,Dones,154,6
506,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,83,6
507,Sant Martí,el Besòs i el Maresme,Dones,103,6
508,Sant Martí,Provençals del Poblenou,Dones,106,6
509,Sant Martí,Sant Martí de Provençals,Dones,101,6
510,Sant Martí,la Verneda i la Pau,Dones,101,6
511,Ciutat Vella,el Raval,Dones,185,7
512,Ciutat Vella,el Barri Gòtic,Dones,46,7
513,Ciutat Vella,la Barceloneta,Dones,43,7
514,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,55,7
515,Eixample,el Fort Pienc,Dones,115,7
516,Eixample,la Sagrada Família,Dones,147,7
517,Eixample,la Dreta de l'Eixample,Dones,145,7
518,Eixample,l'Antiga Esquerra de l'Eixample,Dones,132,7
519,Eixample,la Nova Esquerra de l'Eixample,Dones,178,7
520,Eixample,Sant Antoni,Dones,117,7
521,Sants-Montjuïc,el Poble Sec,Dones,112,7
522,Sants-Montjuïc,la Marina del Prat Vermell,Dones,5,7
523,Sants-Montjuïc,la Marina de Port,Dones,135,7
524,Sants-Montjuïc,la Font de la Guatlla,Dones,37,7
525,Sants-Montjuïc,Hostafrancs,Dones,60,7
526,Sants-Montjuïc,la Bordeta,Dones,65,7
527,Sants-Montjuïc,Sants - Badal,Dones,90,7
528,Sants-Montjuïc,Sants,Dones,142,7
529,Les Corts,les Corts,Dones,183,7
530,Les Corts,la Maternitat i Sant Ramon,Dones,100,7
531,Les Corts,Pedralbes,Dones,60,7
532,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,25,7
533,Sarrià-Sant Gervasi,Sarrià,Dones,132,7
534,Sarrià-Sant Gervasi,les Tres Torres,Dones,92,7
535,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,126,7
536,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,213,7
537,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,128,7
538,Gràcia,Vallcarca i els Penitents,Dones,70,7
539,Gràcia,el Coll,Dones,34,7
540,Gràcia,la Salut,Dones,52,7
541,Gràcia,la Vila de Gràcia,Dones,168,7
542,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,97,7
543,Horta-Guinardó,el Baix Guinardó,Dones,105,7
544,Horta-Guinardó,Can Baró,Dones,41,7
545,Horta-Guinardó,el Guinardó,Dones,182,7
546,Horta-Guinardó,la Font d'en Fargues,Dones,48,7
547,Horta-Guinardó,el Carmel,Dones,132,7
548,Horta-Guinardó,la Teixonera,Dones,62,7
549,Horta-Guinardó,Sant Genís dels Agudells,Dones,36,7
550,Horta-Guinardó,Montbau,Dones,22,7
551,Horta-Guinardó,la Vall d'Hebron,Dones,18,7
552,Horta-Guinardó,la Clota,Dones,1,7
553,Horta-Guinardó,Horta,Dones,108,7
554,Nou Barris,Vilapicina i la Torre Llobeta,Dones,94,7
555,Nou Barris,Porta,Dones,119,7
556,Nou Barris,el Turó de la Peira,Dones,73,7
557,Nou Barris,Can Peguera,Dones,15,7
558,Nou Barris,la Guineueta,Dones,73,7
559,Nou Barris,Canyelles,Dones,23,7
560,Nou Barris,les Roquetes,Dones,82,7
561,Nou Barris,Verdun,Dones,58,7
562,Nou Barris,la Prosperitat,Dones,87,7
563,Nou Barris,la Trinitat Nova,Dones,34,7
564,Nou Barris,Torre Baró,Dones,17,7
565,Nou Barris,Ciutat Meridiana,Dones,45,7
566,Nou Barris,Vallbona,Dones,11,7
567,Sant Andreu,la Trinitat Vella,Dones,63,7
568,Sant Andreu,Baró de Viver,Dones,18,7
569,Sant Andreu,el Bon Pastor,Dones,71,7
570,Sant Andreu,Sant Andreu,Dones,269,7
571,Sant Andreu,la Sagrera,Dones,131,7
572,Sant Andreu,el Congrés i els Indians,Dones,46,7
573,Sant Andreu,Navas,Dones,67,7
574,Sant Martí,el Camp de l'Arpa del Clot,Dones,141,7
575,Sant Martí,el Clot,Dones,92,7
576,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,79,7
577,Sant Martí,la Vila Olímpica del Poblenou,Dones,41,7
578,Sant Martí,el Poblenou,Dones,156,7
579,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,79,7
580,Sant Martí,el Besòs i el Maresme,Dones,98,7
581,Sant Martí,Provençals del Poblenou,Dones,110,7
582,Sant Martí,Sant Martí de Provençals,Dones,96,7
583,Sant Martí,la Verneda i la Pau,Dones,92,7
584,Ciutat Vella,el Raval,Dones,215,8
585,Ciutat Vella,el Barri Gòtic,Dones,41,8
586,Ciutat Vella,la Barceloneta,Dones,26,8
587,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,60,8
588,Eixample,el Fort Pienc,Dones,123,8
589,Eixample,la Sagrada Família,Dones,158,8
590,Eixample,la Dreta de l'Eixample,Dones,165,8
591,Eixample,l'Antiga Esquerra de l'Eixample,Dones,131,8
592,Eixample,la Nova Esquerra de l'Eixample,Dones,204,8
593,Eixample,Sant Antoni,Dones,113,8
594,Sants-Montjuïc,el Poble Sec,Dones,146,8
595,Sants-Montjuïc,la Marina del Prat Vermell,Dones,5,8
596,Sants-Montjuïc,la Marina de Port,Dones,141,8
597,Sants-Montjuïc,la Font de la Guatlla,Dones,25,8
598,Sants-Montjuïc,Hostafrancs,Dones,53,8
599,Sants-Montjuïc,la Bordeta,Dones,73,8
600,Sants-Montjuïc,Sants - Badal,Dones,92,8
601,Sants-Montjuïc,Sants,Dones,157,8
602,Les Corts,les Corts,Dones,180,8
603,Les Corts,la Maternitat i Sant Ramon,Dones,103,8
604,Les Corts,Pedralbes,Dones,60,8
605,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,36,8
606,Sarrià-Sant Gervasi,Sarrià,Dones,161,8
607,Sarrià-Sant Gervasi,les Tres Torres,Dones,84,8
608,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,139,8
609,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,215,8
610,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,144,8
611,Gràcia,Vallcarca i els Penitents,Dones,78,8
612,Gràcia,el Coll,Dones,27,8
613,Gràcia,la Salut,Dones,54,8
614,Gràcia,la Vila de Gràcia,Dones,172,8
615,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,143,8
616,Horta-Guinardó,el Baix Guinardó,Dones,86,8
617,Horta-Guinardó,Can Baró,Dones,39,8
618,Horta-Guinardó,el Guinardó,Dones,139,8
619,Horta-Guinardó,la Font d'en Fargues,Dones,38,8
620,Horta-Guinardó,el Carmel,Dones,132,8
621,Horta-Guinardó,la Teixonera,Dones,39,8
622,Horta-Guinardó,Sant Genís dels Agudells,Dones,18,8
623,Horta-Guinardó,Montbau,Dones,15,8
624,Horta-Guinardó,la Vall d'Hebron,Dones,35,8
625,Horta-Guinardó,la Clota,Dones,4,8
626,Horta-Guinardó,Horta,Dones,133,8
627,Nou Barris,Vilapicina i la Torre Llobeta,Dones,84,8
628,Nou Barris,Porta,Dones,112,8
629,Nou Barris,el Turó de la Peira,Dones,80,8
630,Nou Barris,Can Peguera,Dones,11,8
631,Nou Barris,la Guineueta,Dones,61,8
632,Nou Barris,Canyelles,Dones,25,8
633,Nou Barris,les Roquetes,Dones,89,8
634,Nou Barris,Verdun,Dones,57,8
635,Nou Barris,la Prosperitat,Dones,110,8
636,Nou Barris,la Trinitat Nova,Dones,35,8
637,Nou Barris,Torre Baró,Dones,18,8
638,Nou Barris,Ciutat Meridiana,Dones,60,8
639,Nou Barris,Vallbona,Dones,11,8
640,Sant Andreu,la Trinitat Vella,Dones,66,8
641,Sant Andreu,Baró de Viver,Dones,12,8
642,Sant Andreu,el Bon Pastor,Dones,71,8
643,Sant Andreu,Sant Andreu,Dones,249,8
644,Sant Andreu,la Sagrera,Dones,119,8
645,Sant Andreu,el Congrés i els Indians,Dones,68,8
646,Sant Andreu,Navas,Dones,103,8
647,Sant Martí,el Camp de l'Arpa del Clot,Dones,125,8
648,Sant Martí,el Clot,Dones,93,8
649,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,65,8
650,Sant Martí,la Vila Olímpica del Poblenou,Dones,33,8
651,Sant Martí,el Poblenou,Dones,180,8
652,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,85,8
653,Sant Martí,el Besòs i el Maresme,Dones,136,8
654,Sant Martí,Provençals del Poblenou,Dones,105,8
655,Sant Martí,Sant Martí de Provençals,Dones,101,8
656,Sant Martí,la Verneda i la Pau,Dones,110,8
657,Ciutat Vella,el Raval,Dones,217,9
658,Ciutat Vella,el Barri Gòtic,Dones,46,9
659,Ciutat Vella,la Barceloneta,Dones,27,9
660,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,72,9
661,Eixample,el Fort Pienc,Dones,99,9
662,Eixample,la Sagrada Família,Dones,151,9
663,Eixample,la Dreta de l'Eixample,Dones,160,9
664,Eixample,l'Antiga Esquerra de l'Eixample,Dones,134,9
665,Eixample,la Nova Esquerra de l'Eixample,Dones,181,9
666,Eixample,Sant Antoni,Dones,97,9
667,Sants-Montjuïc,el Poble Sec,Dones,133,9
668,Sants-Montjuïc,la Marina del Prat Vermell,Dones,5,9
669,Sants-Montjuïc,la Marina de Port,Dones,101,9
670,Sants-Montjuïc,la Font de la Guatlla,Dones,29,9
671,Sants-Montjuïc,Hostafrancs,Dones,48,9
672,Sants-Montjuïc,la Bordeta,Dones,84,9
673,Sants-Montjuïc,Sants - Badal,Dones,82,9
674,Sants-Montjuïc,Sants,Dones,176,9
675,Les Corts,les Corts,Dones,171,9
676,Les Corts,la Maternitat i Sant Ramon,Dones,105,9
677,Les Corts,Pedralbes,Dones,72,9
678,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,23,9
679,Sarrià-Sant Gervasi,Sarrià,Dones,146,9
680,Sarrià-Sant Gervasi,les Tres Torres,Dones,102,9
681,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,150,9
682,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,218,9
683,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,143,9
684,Gràcia,Vallcarca i els Penitents,Dones,64,9
685,Gràcia,el Coll,Dones,36,9
686,Gràcia,la Salut,Dones,56,9
687,Gràcia,la Vila de Gràcia,Dones,177,9
688,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,124,9
689,Horta-Guinardó,el Baix Guinardó,Dones,90,9
690,Horta-Guinardó,Can Baró,Dones,37,9
691,Horta-Guinardó,el Guinardó,Dones,169,9
692,Horta-Guinardó,la Font d'en Fargues,Dones,45,9
693,Horta-Guinardó,el Carmel,Dones,134,9
694,Horta-Guinardó,la Teixonera,Dones,54,9
695,Horta-Guinardó,Sant Genís dels Agudells,Dones,28,9
696,Horta-Guinardó,Montbau,Dones,22,9
697,Horta-Guinardó,la Vall d'Hebron,Dones,19,9
698,Horta-Guinardó,la Clota,Dones,2,9
699,Horta-Guinardó,Horta,Dones,109,9
700,Nou Barris,Vilapicina i la Torre Llobeta,Dones,103,9
701,Nou Barris,Porta,Dones,114,9
702,Nou Barris,el Turó de la Peira,Dones,67,9
703,Nou Barris,Can Peguera,Dones,8,9
704,Nou Barris,la Guineueta,Dones,67,9
705,Nou Barris,Canyelles,Dones,32,9
706,Nou Barris,les Roquetes,Dones,92,9
707,Nou Barris,Verdun,Dones,61,9
708,Nou Barris,la Prosperitat,Dones,109,9
709,Nou Barris,la Trinitat Nova,Dones,39,9
710,Nou Barris,Torre Baró,Dones,24,9
711,Nou Barris,Ciutat Meridiana,Dones,58,9
712,Nou Barris,Vallbona,Dones,7,9
713,Sant Andreu,la Trinitat Vella,Dones,56,9
714,Sant Andreu,Baró de Viver,Dones,15,9
715,Sant Andreu,el Bon Pastor,Dones,64,9
716,Sant Andreu,Sant Andreu,Dones,250,9
717,Sant Andreu,la Sagrera,Dones,133,9
718,Sant Andreu,el Congrés i els Indians,Dones,66,9
719,Sant Andreu,Navas,Dones,75,9
720,Sant Martí,el Camp de l'Arpa del Clot,Dones,132,9
721,Sant Martí,el Clot,Dones,103,9
722,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,58,9
723,Sant Martí,la Vila Olímpica del Poblenou,Dones,49,9
724,Sant Martí,el Poblenou,Dones,193,9
725,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,85,9
726,Sant Martí,el Besòs i el Maresme,Dones,122,9
727,Sant Martí,Provençals del Poblenou,Dones,106,9
728,Sant Martí,Sant Martí de Provençals,Dones,105,9
729,Sant Martí,la Verneda i la Pau,Dones,112,9
730,Ciutat Vella,el Raval,Dones,195,10
731,Ciutat Vella,el Barri Gòtic,Dones,53,10
732,Ciutat Vella,la Barceloneta,Dones,34,10
733,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,64,10
734,Eixample,el Fort Pienc,Dones,100,10
735,Eixample,la Sagrada Família,Dones,168,10
736,Eixample,la Dreta de l'Eixample,Dones,140,10
737,Eixample,l'Antiga Esquerra de l'Eixample,Dones,132,10
738,Eixample,la Nova Esquerra de l'Eixample,Dones,186,10
739,Eixample,Sant Antoni,Dones,126,10
740,Sants-Montjuïc,el Poble Sec,Dones,130,10
741,Sants-Montjuïc,la Marina del Prat Vermell,Dones,6,10
742,Sants-Montjuïc,la Marina de Port,Dones,119,10
743,Sants-Montjuïc,la Font de la Guatlla,Dones,27,10
744,Sants-Montjuïc,Hostafrancs,Dones,64,10
745,Sants-Montjuïc,la Bordeta,Dones,59,10
746,Sants-Montjuïc,Sants - Badal,Dones,91,10
747,Sants-Montjuïc,Sants,Dones,147,10
748,Les Corts,les Corts,Dones,201,10
749,Les Corts,la Maternitat i Sant Ramon,Dones,89,10
750,Les Corts,Pedralbes,Dones,65,10
751,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,32,10
752,Sarrià-Sant Gervasi,Sarrià,Dones,170,10
753,Sarrià-Sant Gervasi,les Tres Torres,Dones,101,10
754,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,136,10
755,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,202,10
756,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,138,10
757,Gràcia,Vallcarca i els Penitents,Dones,76,10
758,Gràcia,el Coll,Dones,39,10
759,Gràcia,la Salut,Dones,46,10
760,Gràcia,la Vila de Gràcia,Dones,165,10
761,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,121,10
762,Horta-Guinardó,el Baix Guinardó,Dones,80,10
763,Horta-Guinardó,Can Baró,Dones,42,10
764,Horta-Guinardó,el Guinardó,Dones,140,10
765,Horta-Guinardó,la Font d'en Fargues,Dones,37,10
766,Horta-Guinardó,el Carmel,Dones,135,10
767,Horta-Guinardó,la Teixonera,Dones,38,10
768,Horta-Guinardó,Sant Genís dels Agudells,Dones,33,10
769,Horta-Guinardó,Montbau,Dones,20,10
770,Horta-Guinardó,la Vall d'Hebron,Dones,20,10
771,Horta-Guinardó,la Clota,Dones,3,10
772,Horta-Guinardó,Horta,Dones,115,10
773,Nou Barris,Vilapicina i la Torre Llobeta,Dones,92,10
774,Nou Barris,Porta,Dones,115,10
775,Nou Barris,el Turó de la Peira,Dones,68,10
776,Nou Barris,Can Peguera,Dones,7,10
777,Nou Barris,la Guineueta,Dones,63,10
778,Nou Barris,Canyelles,Dones,22,10
779,Nou Barris,les Roquetes,Dones,91,10
780,Nou Barris,Verdun,Dones,71,10
781,Nou Barris,la Prosperitat,Dones,123,10
782,Nou Barris,la Trinitat Nova,Dones,37,10
783,Nou Barris,Torre Baró,Dones,11,10
784,Nou Barris,Ciutat Meridiana,Dones,72,10
785,Nou Barris,Vallbona,Dones,7,10
786,Sant Andreu,la Trinitat Vella,Dones,64,10
787,Sant Andreu,Baró de Viver,Dones,12,10
788,Sant Andreu,el Bon Pastor,Dones,91,10
789,Sant Andreu,Sant Andreu,Dones,273,10
790,Sant Andreu,la Sagrera,Dones,90,10
791,Sant Andreu,el Congrés i els Indians,Dones,73,10
792,Sant Andreu,Navas,Dones,92,10
793,Sant Martí,el Camp de l'Arpa del Clot,Dones,135,10
794,Sant Martí,el Clot,Dones,113,10
795,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,61,10
796,Sant Martí,la Vila Olímpica del Poblenou,Dones,34,10
797,Sant Martí,el Poblenou,Dones,189,10
798,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,74,10
799,Sant Martí,el Besòs i el Maresme,Dones,122,10
800,Sant Martí,Provençals del Poblenou,Dones,94,10
801,Sant Martí,Sant Martí de Provençals,Dones,100,10
802,Sant Martí,la Verneda i la Pau,Dones,123,10
803,Ciutat Vella,el Raval,Dones,177,11
804,Ciutat Vella,el Barri Gòtic,Dones,46,11
805,Ciutat Vella,la Barceloneta,Dones,34,11
806,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,55,11
807,Eixample,el Fort Pienc,Dones,98,11
808,Eixample,la Sagrada Família,Dones,151,11
809,Eixample,la Dreta de l'Eixample,Dones,177,11
810,Eixample,l'Antiga Esquerra de l'Eixample,Dones,129,11
811,Eixample,la Nova Esquerra de l'Eixample,Dones,159,11
812,Eixample,Sant Antoni,Dones,117,11
813,Sants-Montjuïc,el Poble Sec,Dones,143,11
814,Sants-Montjuïc,la Marina del Prat Vermell,Dones,4,11
815,Sants-Montjuïc,la Marina de Port,Dones,140,11
816,Sants-Montjuïc,la Font de la Guatlla,Dones,34,11
817,Sants-Montjuïc,Hostafrancs,Dones,40,11
818,Sants-Montjuïc,la Bordeta,Dones,68,11
819,Sants-Montjuïc,Sants - Badal,Dones,90,11
820,Sants-Montjuïc,Sants,Dones,163,11
821,Les Corts,les Corts,Dones,182,11
822,Les Corts,la Maternitat i Sant Ramon,Dones,76,11
823,Les Corts,Pedralbes,Dones,65,11
824,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,26,11
825,Sarrià-Sant Gervasi,Sarrià,Dones,130,11
826,Sarrià-Sant Gervasi,les Tres Torres,Dones,100,11
827,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,145,11
828,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,223,11
829,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,160,11
830,Gràcia,Vallcarca i els Penitents,Dones,82,11
831,Gràcia,el Coll,Dones,34,11
832,Gràcia,la Salut,Dones,61,11
833,Gràcia,la Vila de Gràcia,Dones,151,11
834,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,112,11
835,Horta-Guinardó,el Baix Guinardó,Dones,79,11
836,Horta-Guinardó,Can Baró,Dones,39,11
837,Horta-Guinardó,el Guinardó,Dones,148,11
838,Horta-Guinardó,la Font d'en Fargues,Dones,48,11
839,Horta-Guinardó,el Carmel,Dones,163,11
840,Horta-Guinardó,la Teixonera,Dones,46,11
841,Horta-Guinardó,Sant Genís dels Agudells,Dones,29,11
842,Horta-Guinardó,Montbau,Dones,20,11
843,Horta-Guinardó,la Vall d'Hebron,Dones,18,11
844,Horta-Guinardó,la Clota,Dones,5,11
845,Horta-Guinardó,Horta,Dones,104,11
846,Nou Barris,Vilapicina i la Torre Llobeta,Dones,104,11
847,Nou Barris,Porta,Dones,102,11
848,Nou Barris,el Turó de la Peira,Dones,62,11
849,Nou Barris,Can Peguera,Dones,16,11
850,Nou Barris,la Guineueta,Dones,74,11
851,Nou Barris,Canyelles,Dones,24,11
852,Nou Barris,les Roquetes,Dones,73,11
853,Nou Barris,Verdun,Dones,64,11
854,Nou Barris,la Prosperitat,Dones,120,11
855,Nou Barris,la Trinitat Nova,Dones,30,11
856,Nou Barris,Torre Baró,Dones,17,11
857,Nou Barris,Ciutat Meridiana,Dones,65,11
858,Nou Barris,Vallbona,Dones,7,11
859,Sant Andreu,la Trinitat Vella,Dones,56,11
860,Sant Andreu,Baró de Viver,Dones,15,11
861,Sant Andreu,el Bon Pastor,Dones,95,11
862,Sant Andreu,Sant Andreu,Dones,266,11
863,Sant Andreu,la Sagrera,Dones,122,11
864,Sant Andreu,el Congrés i els Indians,Dones,51,11
865,Sant Andreu,Navas,Dones,76,11
866,Sant Martí,el Camp de l'Arpa del Clot,Dones,147,11
867,Sant Martí,el Clot,Dones,121,11
868,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,50,11
869,Sant Martí,la Vila Olímpica del Poblenou,Dones,58,11
870,Sant Martí,el Poblenou,Dones,149,11
871,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,78,11
872,Sant Martí,el Besòs i el Maresme,Dones,91,11
873,Sant Martí,Provençals del Poblenou,Dones,88,11
874,Sant Martí,Sant Martí de Provençals,Dones,113,11
875,Sant Martí,la Verneda i la Pau,Dones,120,11
876,Ciutat Vella,el Raval,Dones,182,12
877,Ciutat Vella,el Barri Gòtic,Dones,40,12
878,Ciutat Vella,la Barceloneta,Dones,40,12
879,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Dones,78,12
880,Eixample,el Fort Pienc,Dones,93,12
881,Eixample,la Sagrada Família,Dones,162,12
882,Eixample,la Dreta de l'Eixample,Dones,159,12
883,Eixample,l'Antiga Esquerra de l'Eixample,Dones,126,12
884,Eixample,la Nova Esquerra de l'Eixample,Dones,214,12
885,Eixample,Sant Antoni,Dones,131,12
886,Sants-Montjuïc,el Poble Sec,Dones,155,12
887,Sants-Montjuïc,la Marina del Prat Vermell,Dones,7,12
888,Sants-Montjuïc,la Marina de Port,Dones,158,12
889,Sants-Montjuïc,la Font de la Guatlla,Dones,38,12
890,Sants-Montjuïc,Hostafrancs,Dones,38,12
891,Sants-Montjuïc,la Bordeta,Dones,83,12
892,Sants-Montjuïc,Sants - Badal,Dones,78,12
893,Sants-Montjuïc,Sants,Dones,157,12
894,Les Corts,les Corts,Dones,200,12
895,Les Corts,la Maternitat i Sant Ramon,Dones,81,12
896,Les Corts,Pedralbes,Dones,70,12
897,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Dones,25,12
898,Sarrià-Sant Gervasi,Sarrià,Dones,169,12
899,Sarrià-Sant Gervasi,les Tres Torres,Dones,89,12
900,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dones,174,12
901,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Dones,238,12
902,Sarrià-Sant Gervasi,el Putxet i el Farró,Dones,127,12
903,Gràcia,Vallcarca i els Penitents,Dones,79,12
904,Gràcia,el Coll,Dones,25,12
905,Gràcia,la Salut,Dones,63,12
906,Gràcia,la Vila de Gràcia,Dones,175,12
907,Gràcia,el Camp d'en Grassot i Gràcia Nova,Dones,133,12
908,Horta-Guinardó,el Baix Guinardó,Dones,99,12
909,Horta-Guinardó,Can Baró,Dones,41,12
910,Horta-Guinardó,el Guinardó,Dones,141,12
911,Horta-Guinardó,la Font d'en Fargues,Dones,59,12
912,Horta-Guinardó,el Carmel,Dones,158,12
913,Horta-Guinardó,la Teixonera,Dones,52,12
914,Horta-Guinardó,Sant Genís dels Agudells,Dones,27,12
915,Horta-Guinardó,Montbau,Dones,26,12
916,Horta-Guinardó,la Vall d'Hebron,Dones,25,12
917,Horta-Guinardó,la Clota,Dones,4,12
918,Horta-Guinardó,Horta,Dones,126,12
919,Nou Barris,Vilapicina i la Torre Llobeta,Dones,117,12
920,Nou Barris,Porta,Dones,126,12
921,Nou Barris,el Turó de la Peira,Dones,79,12
922,Nou Barris,Can Peguera,Dones,9,12
923,Nou Barris,la Guineueta,Dones,66,12
924,Nou Barris,Canyelles,Dones,29,12
925,Nou Barris,les Roquetes,Dones,80,12
926,Nou Barris,Verdun,Dones,50,12
927,Nou Barris,la Prosperitat,Dones,129,12
928,Nou Barris,la Trinitat Nova,Dones,36,12
929,Nou Barris,Torre Baró,Dones,27,12
930,Nou Barris,Ciutat Meridiana,Dones,70,12
931,Nou Barris,Vallbona,Dones,14,12
932,Sant Andreu,la Trinitat Vella,Dones,64,12
933,Sant Andreu,Baró de Viver,Dones,16,12
934,Sant Andreu,el Bon Pastor,Dones,67,12
935,Sant Andreu,Sant Andreu,Dones,259,12
936,Sant Andreu,la Sagrera,Dones,128,12
937,Sant Andreu,el Congrés i els Indians,Dones,60,12
938,Sant Andreu,Navas,Dones,84,12
939,Sant Martí,el Camp de l'Arpa del Clot,Dones,144,12
940,Sant Martí,el Clot,Dones,115,12
941,Sant Martí,el Parc i la Llacuna del Poblenou,Dones,58,12
942,Sant Martí,la Vila Olímpica del Poblenou,Dones,45,12
943,Sant Martí,el Poblenou,Dones,155,12
944,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Dones,81,12
945,Sant Martí,el Besòs i el Maresme,Dones,124,12
946,Sant Martí,Provençals del Poblenou,Dones,100,12
947,Sant Martí,Sant Martí de Provençals,Dones,108,12
948,Sant Martí,la Verneda i la Pau,Dones,124,12
949,Ciutat Vella,el Raval,Dones,174,13
